#Frame             Rg      Rg[Max]
    8181       6.9323      11.6193
    8182       6.7887      11.2106
    8183       6.9167      11.4586
    8184       6.8678      11.9742
    8185       6.8159      11.9076
    8186       6.9050      11.8914
    8187       7.0105      12.6263
    8188       7.0017      11.5826
    8189       6.9519      11.7161
    8190       6.9552      11.5726
    8191       6.9341      11.8052
    8192       6.8344      11.5977
    8193       6.9219      11.4692
    8194       6.9599      11.4113
    8195       7.0369      11.7738
    8196       6.9562      11.3858
    8197       7.0409      11.6605
    8198       6.9800      11.5106
    8199       6.9647      11.5274
    8200       6.9753      11.7503
    8201       6.9601      11.5635
    8202       6.9625      11.6409
    8203       7.1366      12.0120
    8204       6.8389      11.4332
    8205       6.7749      11.2871
    8206       6.9259      11.5094
    8207       6.7941      11.1850
    8208       6.8735      11.4663
    8209       6.7452      11.0485
    8210       6.9033      11.2819
    8211       6.9212      11.8417
    8212       6.9922      11.9026
    8213       6.9680      12.2781
    8214       7.0072      11.7969
    8215       6.8305      11.4068
    8216       6.9632      11.8139
    8217       6.9404      11.7991
    8218       7.0117      12.2357
    8219       6.9222      11.6906
    8220       6.9046      11.6556
    8221       7.0222      11.8639
    8222       6.8655      11.4411
    8223       7.0440      11.9656
    8224       6.9718      12.0396
    8225       6.8369      11.3347
    8226       6.9095      11.3467
    8227       6.9934      11.5593
    8228       6.9162      11.7191
    8229       6.8720      11.5352
    8230       6.9160      11.4845
    8231       6.7163      11.3255
    8232       6.9347      11.7599
    8233       6.9914      11.6456
    8234       6.7802      11.2733
    8235       6.8756      11.7788
    8236       6.9735      11.4769
    8237       7.1370      11.9623
    8238       6.8805      11.4476
    8239       7.1176      11.7010
    8240       7.0174      12.0107
    8241       7.0497      11.7427
    8242       6.9929      11.6518
    8243       6.8976      11.8176
    8244       6.9680      12.4507
    8245       7.0320      12.1291
    8246       6.9330      11.6520
    8247       7.0145      11.8288
    8248       6.9081      11.3352
    8249       6.9247      11.3793
    8250       6.7833      11.2710
    8251       6.8623      11.4084
    8252       6.9603      11.8775
    8253       6.9450      11.4496
    8254       6.9149      11.8954
    8255       7.0206      11.8065
    8256       6.9438      11.7575
    8257       6.8346      11.2973
    8258       6.8606      11.4286
    8259       6.8646      11.6082
    8260       6.9376      11.7468
    8261       6.8850      11.4056
    8262       6.8514      11.6136
    8263       6.8998      11.2850
    8264       6.9691      11.6157
    8265       6.9117      11.7951
    8266       6.8060      11.3416
    8267       6.9866      12.0414
    8268       6.8687      11.6695
    8269       6.9081      11.6609
    8270       6.9053      11.2921
    8271       6.9026      11.4236
    8272       6.9154      11.4638
    8273       6.9840      11.3609
    8274       6.7965      11.6452
    8275       6.8638      11.6644
    8276       6.8699      11.4575
    8277       6.8753      11.6570
    8278       6.8346      11.9476
    8279       6.8725      11.3277
    8280       6.8342      11.2815
    8281       6.8007      11.2412
    8282       6.9379      11.9307
    8283       7.0058      11.7827
    8284       7.0131      12.2390
    8285       6.8493      11.0630
    8286       6.8363      11.6409
    8287       6.8418      11.9706
    8288       6.7687      11.2668
    8289       6.8273      11.4054
    8290       6.8213      11.6566
    8291       6.8632      11.6538
    8292       6.8867      11.6867
    8293       6.8003      11.5707
    8294       6.8639      11.3340
    8295       7.0006      11.9041
    8296       6.8045      11.6685
    8297       6.9662      11.9170
    8298       6.7858      10.8645
    8299       6.8847      11.5096
    8300       6.7590      11.1299
    8301       6.7354      11.4922
    8302       6.8463      11.6265
    8303       6.8711      11.6829
    8304       6.8061      11.4872
    8305       6.8534      11.3706
    8306       6.8043      11.4230
    8307       6.8176      11.2000
    8308       6.9591      11.5674
    8309       6.8460      11.8568
    8310       6.8204      11.6830
    8311       6.8229      11.6357
    8312       7.0341      11.4519
    8313       6.9514      11.4893
    8314       6.8204      11.6341
    8315       6.8003      11.4674
    8316       6.9460      11.2825
    8317       6.9316      11.5534
    8318       6.9319      12.2008
    8319       6.9134      11.6839
    8320       6.9344      12.1100
    8321       6.8609      11.4931
    8322       6.8512      11.9422
    8323       6.8393      11.9428
    8324       6.8019      11.4353
    8325       6.7738      11.5823
    8326       6.9848      11.5264
    8327       6.8575      12.2086
    8328       6.9058      12.3873
    8329       6.9273      12.9097
    8330       6.9098      11.5944
    8331       6.8349      11.3361
    8332       6.8462      11.3371
    8333       6.8903      12.3578
    8334       6.9206      12.7972
    8335       6.9255      12.9219
    8336       6.8511      11.7968
    8337       6.8065      11.8833
    8338       6.8882      12.0099
    8339       6.9681      12.1797
    8340       6.9037      11.9970
    8341       6.8288      11.2995
    8342       6.8608      11.6945
    8343       6.8282      11.7950
    8344       6.9225      12.0703
    8345       6.9185      11.7537
    8346       6.8981      12.0838
    8347       7.0985      12.4641
    8348       6.9433      12.2370
    8349       7.0041      11.6774
    8350       6.8300      11.5731
    8351       6.8411      11.0893
    8352       6.9101      11.9710
    8353       6.8788      11.6653
    8354       7.0187      11.9378
    8355       6.9220      11.8572
    8356       6.8969      11.9079
    8357       6.9294      11.5658
    8358       6.8598      11.8287
    8359       6.9526      12.2048
    8360       6.9066      12.4275
    8361       6.9072      12.4685
    8362       6.9311      12.2185
    8363       6.8883      11.6211
    8364       6.8346      11.1131
    8365       6.9315      12.6814
    8366       6.9004      11.7219
    8367       6.9238      11.8793
    8368       6.8703      12.4696
    8369       6.9103      12.0230
    8370       6.8720      11.4212
    8371       6.8314      11.6766
    8372       6.9155      11.9904
    8373       6.9626      11.4968
    8374       6.8558      11.7339
    8375       6.9742      12.1355
    8376       6.8484      11.6448
    8377       6.8726      11.5032
    8378       6.9020      11.4962
    8379       6.8370      11.5794
    8380       6.8291      11.5954
    8381       6.7676      11.7238
    8382       6.7670      11.6351
    8383       6.9255      11.4472
    8384       6.9112      11.4274
    8385       6.8908      11.8114
    8386       6.9367      11.5339
    8387       6.7880      11.3818
    8388       6.8570      11.5458
    8389       6.8484      11.8783
    8390       6.9663      11.8390
    8391       6.8499      12.0842
    8392       6.8942      11.8403
    8393       6.8987      11.7391
    8394       6.8573      11.5284
    8395       6.8345      11.1602
    8396       6.9829      11.5605
    8397       6.8746      11.3440
    8398       6.8214      11.3110
    8399       6.8961      11.7770
    8400       6.8410      11.1754
    8401       6.9147      11.5052
    8402       6.9180      11.8089
    8403       6.8333      11.6434
    8404       6.8705      11.2005
    8405       6.9089      11.7704
    8406       6.8397      12.3302
    8407       6.9456      12.0563
    8408       6.9221      12.3201
    8409       6.9623      12.6575
    8410       6.8808      11.8572
    8411       6.9003      11.7811
    8412       6.9510      11.5502
    8413       6.9700      12.1362
    8414       6.8550      11.4799
    8415       6.8916      11.4556
    8416       6.8988      11.9973
    8417       6.8691      12.0348
    8418       6.8169      11.8216
    8419       6.9436      11.3376
    8420       6.9544      12.3257
    8421       6.8699      12.1792
    8422       6.7752      11.5289
    8423       6.9121      11.6418
    8424       6.8843      11.4123
    8425       6.8765      11.4784
    8426       6.8226      11.1903
    8427       6.9102      11.1670
    8428       6.9402      12.2794
    8429       6.8919      11.3842
    8430       6.9124      11.5901
    8431       6.8756      11.1989
    8432       6.8355      11.4752
    8433       6.9453      11.3956
    8434       6.8996      11.6854
    8435       6.8883      11.2184
    8436       6.9873      11.7541
    8437       6.9878      11.8559
    8438       6.9866      11.6640
    8439       6.9041      12.5605
    8440       6.8745      11.9800
    8441       6.8828      11.6890
    8442       7.0457      12.3827
    8443       6.9529      11.6899
    8444       6.9342      11.7345
    8445       7.0042      11.8708
    8446       6.8861      11.9656
    8447       6.8913      11.6409
    8448       6.9808      11.4894
    8449       6.9077      11.4612
    8450       6.9945      11.6803
    8451       6.9339      11.5003
    8452       6.8932      12.1331
    8453       6.8802      11.4931
    8454       6.8789      11.1650
    8455       7.0097      12.2334
    8456       6.8641      11.7799
    8457       6.9289      11.8540
    8458       6.9136      12.0821
    8459       6.8096      11.2887
    8460       6.9969      11.9618
    8461       6.8930      11.5856
    8462       6.9610      11.8634
    8463       6.8758      11.3315
    8464       6.9573      11.5937
    8465       6.9439      11.6986
    8466       6.9306      12.2345
    8467       6.8077      11.2517
    8468       6.9498      11.6487
