#Frame      Q[native] Q[nonnative]
    1236          503         2362
    1237          521         2352
    1238          515         2262
    1239          485         2215
    1240          493         2211
    1241          480         2112
    1242          505         2172
    1243          492         2193
    1244          484         2187
    1245          491         2197
    1246          489         2101
    1247          504         2000
    1248          522         2270
    1249          519         2194
    1250          526         2280
    1251          536         2343
    1252          514         2301
    1253          542         2426
    1254          553         2449
    1255          544         2481
    1256          541         2412
    1257          527         2426
    1258          529         2424
    1259          521         2444
    1260          518         2328
    1261          532         2509
    1262          527         2461
    1263          525         2373
    1264          534         2450
    1265          546         2314
    1266          532         2356
    1267          524         2332
    1268          528         2281
    1269          498         2329
    1270          511         2277
    1271          516         2321
    1272          505         2259
    1273          519         2331
    1274          503         2269
    1275          508         2219
    1276          499         2242
    1277          494         2303
    1278          494         2324
    1279          500         2286
    1280          512         2317
    1281          512         2369
    1282          511         2286
    1283          510         2274
    1284          526         2392
    1285          549         2375
    1286          565         2390
